Messtemperatur      21∞C
U-Bereich           -1V   bis 1V
Anzahl der Meﬂpunkte     50
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.00147888	1792.165
-0.96	-0.001427626	1792.748
-0.92	-0.001381042	1793.295
-0.88	-0.001335178	1793.842
-0.84	-0.001300167	1794.389
-0.8	-0.001261183	1794.936
-0.76	-0.001224001	1795.482
-0.72	-0.001188673	1796.028
-0.68	-0.001154847	1796.575
-0.64	-0.001122458	1797.121
-0.6	-0.001092668	1797.667
-0.56	-0.001061506	1798.215
-0.52	-0.001032738	1798.761
-0.48	-0.001004407	1799.308
-0.44	-0.0009764381	1799.923
-0.4	-0.0009501386	1800.501
-0.36	-0.0009244547	1801.048
-0.32	-0.0008998403	1801.595
-0.28	-0.0008747396	1802.141
-0.24	-0.0008504926	1802.688
-0.2	-0.0008256483	1803.234
-0.16	-0.0008003155	1803.781
-0.12	-0.0007746727	1804.329
-0.08	-0.0007470782	1804.878
-0.04	-0.0007152413	1805.425
0	-0.0006746685	1805.971
0.04	-0.0006181479	1806.519
0.08	-0.000539549	1807.065
0.12	-0.0004210304	1807.61
0.16	-0.0002401615	1808.157
0.2	3.797239E-05	1808.775
0.24	0.0004697416	1809.485
0.28	0.001151441	1810.181
0.32	0.002247496	1810.743
0.36	0.004015315	1811.29
0.4	0.006970493	1811.836
0.44	0.01212447	1812.518
0.48	0.02185756	1813.081
0.52	0.0410817	1813.628
0.56	0.07600929	1814.175
0.6	0.1282348	1814.789
0.64	0.1951577	1815.369
0.68	0.2723758	1815.916
0.72	0.3566689	1816.463
0.76	0.4460602	1817.01
0.8	0.539175	1817.556
0.84	0.6351519	1818.104
0.88	0.7333267	1818.651
0.92	0.834013	1819.198
0.96	0.935086	1819.745
1	0.9999118	1820.29
