Messtemperatur      21∞C
U-Bereich           -1V   bis 1V
Anzahl der Meﬂpunkte     50
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.2015843	6594.261
-0.96	-0.201558	6594.811
-0.92	-0.2016218	6595.558
-0.88	-0.2010795	6596.221
-0.84	-0.2007295	6596.802
-0.8	-0.2008704	6597.349
-0.76	-0.2012686	6597.896
-0.72	-0.2010126	6598.442
-0.68	-0.2010712	6598.988
-0.64	-0.200838	6599.535
-0.6	-0.2003426	6600.082
-0.56	-0.2003988	6600.63
-0.52	-0.2005279	6601.177
-0.48	-0.2002718	6601.724
-0.44	-0.1999517	6602.271
-0.4	-0.2003827	6602.817
-0.36	-0.2001769	6603.364
-0.32	-0.1993657	6603.912
-0.28	-0.1990784	6604.459
-0.24	-0.1997184	6605.005
-0.2	-0.1993745	6605.552
-0.16	-0.1994952	6606.099
-0.12	-0.1994069	6606.646
-0.08	-0.1992522	6607.194
-0.04	-0.1993019	6607.741
0	-0.199472	6608.287
0.04	-0.1995496	6608.836
0.08	-0.1986376	6609.384
0.12	-0.1983946	6609.929
0.16	-0.1983563	6610.476
0.2	-0.1979694	6611.022
0.24	-0.1973059	6611.57
0.28	-0.1968909	6612.116
0.32	-0.1963462	6612.662
0.36	-0.1952443	6613.208
0.4	-0.1944457	6613.755
0.44	-0.193039	6614.302
0.48	-0.192059	6614.849
0.52	-0.1905213	6615.396
0.56	-0.1875026	6615.942
0.6	-0.1837098	6616.489
0.64	-0.1801266	6617.037
0.68	-0.1746835	6617.584
0.72	-0.1674392	6618.131
0.76	-0.1592879	6618.678
0.8	-0.1487152	6619.225
0.84	-0.1358616	6619.772
0.88	-0.1197307	6620.319
0.92	-0.09760222	6620.933
0.96	-0.07225826	6621.514
1	-0.04012965	6622.058
