Messtemperatur      21∞C
U-Bereich           -1V   bis 1V
Anzahl der Meﬂpunkte     50
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.6470518	5894.067
-0.96	-0.6464376	5894.617
-0.92	-0.6456601	5895.164
-0.88	-0.6480619	5895.711
-0.84	-0.6471996	5896.258
-0.8	-0.6474732	5896.805
-0.76	-0.6479443	5897.352
-0.72	-0.6487864	5897.896
-0.68	-0.648051	5898.445
-0.64	-0.6485171	5898.991
-0.6	-0.6482486	5899.537
-0.56	-0.6470869	5900.084
-0.52	-0.6458389	5900.631
-0.48	-0.6462713	5901.178
-0.44	-0.6467395	5901.724
-0.4	-0.643549	5902.271
-0.36	-0.6416938	5902.818
-0.32	-0.6411863	5903.365
-0.28	-0.640551	5903.912
-0.24	-0.6399859	5904.459
-0.2	-0.63936	5905.006
-0.16	-0.6375126	5905.553
-0.12	-0.634353	5906.101
-0.08	-0.6324531	5906.648
-0.04	-0.6297858	5907.194
0	-0.6267381	5907.74
0.04	-0.6256863	5908.289
0.08	-0.6230397	5908.837
0.12	-0.6238738	5909.381
0.16	-0.6200944	5909.928
0.2	-0.6159101	5910.475
0.24	-0.6112808	5911.021
0.28	-0.6079609	5911.568
0.32	-0.6016213	5912.115
0.36	-0.596333	5912.662
0.4	-0.5882306	5913.209
0.44	-0.5759105	5913.756
0.48	-0.5608519	5914.303
0.52	-0.5435455	5914.85
0.56	-0.5229591	5915.396
0.6	-0.4987632	5915.943
0.64	-0.4712862	5916.49
0.68	-0.4423336	5917.037
0.72	-0.4096438	5917.584
0.76	-0.3763931	5918.131
0.8	-0.3420229	5918.677
0.84	-0.3061847	5919.227
0.88	-0.2678987	5919.773
0.92	-0.226898	5920.32
0.96	-0.1844368	5920.867
1	-0.1391426	5921.412
