Messtemperatur      21∞C
U-Bereich           -1V   bis 1V
Anzahl der Meﬂpunkte     50
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.140061	2195.736
-0.96	-0.1396784	2196.287
-0.92	-0.1399261	2196.834
-0.88	-0.1396527	2197.466
-0.84	-0.1397977	2198.025
-0.8	-0.140509	2198.574
-0.76	-0.1407897	2199.122
-0.72	-0.1405225	2199.669
-0.68	-0.1402167	2200.217
-0.64	-0.1403875	2200.763
-0.6	-0.1399522	2201.311
-0.56	-0.1391375	2201.857
-0.52	-0.1391165	2202.404
-0.48	-0.1394261	2202.951
-0.44	-0.1397901	2203.498
-0.4	-0.1406963	2204.045
-0.36	-0.1407039	2204.59
-0.32	-0.141257	2205.139
-0.28	-0.1415455	2205.686
-0.24	-0.1412629	2206.286
-0.2	-0.1413953	2206.829
-0.16	-0.1408267	2207.376
-0.12	-0.1405706	2207.923
-0.08	-0.1402141	2208.472
-0.04	-0.1390392	2209.019
0	-0.1387979	2209.564
0.04	-0.1385736	2210.113
0.08	-0.1381997	2210.66
0.12	-0.1389039	2211.205
0.16	-0.1393468	2211.752
0.2	-0.1386402	2212.299
0.24	-0.1372796	2212.846
0.28	-0.1343645	2213.393
0.32	-0.1309144	2213.939
0.36	-0.125242	2214.486
0.4	-0.1162274	2215.033
0.44	-0.09809318	2215.648
0.48	-0.06863332	2216.228
0.52	-0.02490778	2216.774
0.56	0.03308904	2217.321
0.6	0.1018242	2217.928
0.64	0.1790853	2218.465
0.68	0.2627845	2219.013
0.72	0.3510261	2219.559
0.76	0.4430856	2220.105
0.8	0.5378065	2220.651
0.84	0.6347898	2221.2
0.88	0.7327248	2221.746
0.92	0.8333924	2222.293
0.96	0.9346372	2222.841
1	0.9999055	2223.385
