Messtemperatur      21∞C
U-Bereich           -1V   bis 1V
Anzahl der Meﬂpunkte     50
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.4917111	6242.34
-0.96	-0.4923538	6242.894
-0.92	-0.4910336	6243.719
-0.88	-0.4901186	6244.347
-0.84	-0.4904843	6244.932
-0.8	-0.4905131	6245.478
-0.76	-0.4892914	6246.024
-0.72	-0.4882605	6246.571
-0.68	-0.4883502	6247.118
-0.64	-0.4868484	6247.665
-0.6	-0.4859957	6248.212
-0.56	-0.485479	6248.759
-0.52	-0.4838664	6249.306
-0.48	-0.4831795	6249.853
-0.44	-0.4810215	6250.398
-0.4	-0.4794524	6250.945
-0.36	-0.4778565	6251.493
-0.32	-0.4756711	6252.039
-0.28	-0.4732687	6252.586
-0.24	-0.4700364	6253.133
-0.2	-0.4689676	6253.68
-0.16	-0.4677836	6254.227
-0.12	-0.4668147	6254.774
-0.08	-0.4660245	6255.322
-0.04	-0.4624285	6255.868
0	-0.4499889	6256.415
0.04	-0.4479974	6256.962
0.08	-0.438913	6257.509
0.12	-0.4353344	6258.054
0.16	-0.4365814	6258.601
0.2	-0.4271651	6259.147
0.24	-0.4229575	6259.694
0.28	-0.4179895	6260.242
0.32	-0.4143729	6260.789
0.36	-0.4098072	6261.336
0.4	-0.4056207	6261.883
0.44	-0.3984203	6262.43
0.48	-0.3913004	6262.977
0.52	-0.3824004	6263.523
0.56	-0.3733504	6264.07
0.6	-0.3616588	6264.618
0.64	-0.3470697	6265.165
0.68	-0.3293506	6265.712
0.72	-0.3071294	6266.259
0.76	-0.2838986	6266.806
0.8	-0.2568206	6267.353
0.84	-0.2268829	6267.901
0.88	-0.193681	6268.448
0.92	-0.1568795	6268.995
0.96	-0.1161286	6269.542
1	-0.07068928	6270.153
