Messtemperatur      21∞C
U-Bereich           -1V   bis 1V
Anzahl der Meﬂpunkte     50
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.02699509	2395.975
-0.96	-0.02719386	2396.559
-0.92	-0.02717017	2397.217
-0.88	-0.02714948	2397.986
-0.84	-0.02693499	2398.549
-0.8	-0.0269806	2399.096
-0.76	-0.02696715	2399.643
-0.72	-0.02718575	2400.189
-0.68	-0.02703705	2400.736
-0.64	-0.02710456	2401.282
-0.6	-0.02694356	2401.829
-0.56	-0.02698473	2402.376
-0.52	-0.02708146	2402.923
-0.48	-0.02705897	2403.47
-0.44	-0.0269112	2404.016
-0.4	-0.02702241	2404.563
-0.36	-0.0270279	2405.11
-0.32	-0.02691202	2405.656
-0.28	-0.0268307	2406.203
-0.24	-0.02678212	2406.75
-0.2	-0.0269276	2407.297
-0.16	-0.0267325	2407.844
-0.12	-0.02678667	2408.39
-0.08	-0.02677822	2408.937
-0.04	-0.02684196	2409.484
0	-0.02677743	2410.03
0.04	-0.02643794	2410.578
0.08	-0.02659846	2411.126
0.12	-0.02631916	2411.671
0.16	-0.02616915	2412.218
0.2	-0.02555399	2412.765
0.24	-0.02501623	2413.312
0.28	-0.02436346	2413.858
0.32	-0.02331327	2414.406
0.36	-0.02125017	2414.953
0.4	-0.01751087	2415.5
0.44	-0.0107797	2416.047
0.48	0.002451608	2416.662
0.52	0.02786748	2417.373
0.56	0.07001919	2417.937
0.6	0.1282331	2418.551
0.64	0.1990137	2419.131
0.68	0.2788443	2419.678
0.72	0.3650132	2420.225
0.76	0.4557964	2420.772
0.8	0.5501345	2421.319
0.84	0.6471593	2421.867
0.88	0.7457788	2422.414
0.92	0.8473645	2422.961
0.96	0.9495675	2423.508
1	0.9999029	2424.052
